Timestamp,Temperature,Vibrations,Pressure,Current,Operating_Time,Humidity,Noise_Level,Energy_Consumption,Pump_Type,Location,State
2024-04-24 21:00:00,47.67,5.32,3.09,12.0,2739.14,47.71,63.14,0.01,Piston,Zone A,0
2024-04-24 22:00:00,46.85,1.59,3.79,10.48,2740.12,40.81,,0.01,Piston,Zone A,0
2024-04-24 23:00:00,56.82,1.7,3.37,11.94,2741.62,64.47,74.09,0.01,Centrifuge,Zone C,0
2024-04-25 00:00:00,73.42,4.31,4.08,19.03,2742.53,61.4,63.27,0.02,Diaphragm,Zone C,3
2024-04-25 01:00:00,52.27,3.71,4.18,12.01,2743.21,37.87,72.9,0.01,Centrifuge,Zone A,0
2024-04-25 02:00:00,61.98,1.97,3.21,12.73,2744.32,58.04,74.48,0.01,Diaphragm,Zone A,0
2024-04-25 03:00:00,55.38,3.61,3.54,,2745.06,31.55,65.25,0.01,Centrifuge,Zone B,0
2024-04-25 04:00:00,60.6,14.83,5.9,12.91,2745.66,59.85,87.52,0.01,Centrifuge,Zone B,2
2024-04-25 05:00:00,63.93,2.97,3.81,11.28,2746.21,43.04,70.93,0.01,Diaphragm,Zone A,0
2024-04-25 06:00:00,59.83,5.6,3.51,12.37,2746.74,,72.85,0.01,Diaphragm,Zone B,0
2024-04-25 07:00:00,62.1,1.28,3.6,12.06,2747.67,30.7,65.06,0.01,Diaphragm,Zone A,0
2024-04-25 08:00:00,67.88,3.69,3.38,17.63,2748.59,38.01,75.79,0.02,Centrifuge,Zone A,3
2024-04-25 09:00:00,57.55,4.17,3.56,12.4,2749.28,54.69,59.85,0.01,Diaphragm,Zone B,0
2024-04-25 10:00:00,56.47,3.89,4.15,,2750.56,42.99,76.62,0.01,Piston,Zone B,0
2024-04-25 11:00:00,,2.8,3.82,12.03,2751.19,41.6,72.75,0.01,Centrifuge,Zone B,0
2024-04-25 12:00:00,54.12,,3.85,10.41,2752.61,63.96,66.89,0.01,Centrifuge,Zone B,0
2024-04-25 13:00:00,73.73,3.44,3.86,19.18,2753.7,72.11,74.32,0.03,Diaphragm,Zone B,3
2024-04-25 14:00:00,50.04,3.82,3.42,10.79,2754.22,59.37,64.76,0.01,Centrifuge,Zone A,0
2024-04-25 15:00:00,50.04,3.6,3.66,12.86,2755.69,39.08,70.57,0.01,Diaphragm,Zone B,0
2024-04-25 16:00:00,49.39,4.04,2.96,12.52,2756.5,67.64,71.19,0.01,Diaphragm,Zone C,0
2024-04-25 17:00:00,48.96,1.98,4.13,11.83,2757.45,34.39,71.18,0.01,Piston,Zone B,0
2024-04-25 18:00:00,49.69,2.77,2.11,11.67,2758.23,46.96,65.8,0.01,Piston,Zone B,0
2024-04-25 19:00:00,52.57,2.06,3.46,11.79,2759.46,50.55,67.52,0.01,Centrifuge,Zone A,0
2024-04-25 20:00:00,55.04,11.15,5.58,12.01,2760.44,69.24,92.96,0.01,Centrifuge,Zone A,2
2024-04-25 21:00:00,48.22,4.02,2.82,11.23,2761.08,59.13,66.37,0.01,Centrifuge,Zone A,0
2024-04-25 22:00:00,46.48,3.11,3.7,10.61,2761.68,45.36,71.36,,Centrifuge,Zone B,0
2024-04-25 23:00:00,89.45,5.61,3.16,13.14,2762.91,74.39,91.11,0.01,Centrifuge,Zone A,1
2024-04-26 00:00:00,52.56,3.19,3.32,11.61,2763.64,60.02,75.0,0.01,Diaphragm,Zone C,0
2024-04-26 01:00:00,54.53,3.06,3.97,12.17,2764.28,44.67,77.81,0.01,Piston,Zone B,0
2024-04-26 02:00:00,88.85,3.11,3.6,12.29,2765.28,74.41,91.46,0.01,Piston,Zone B,1
2024-04-26 03:00:00,52.05,2.36,2.48,,2766.58,36.3,74.6,0.01,Centrifuge,Zone B,0
2024-04-26 04:00:00,57.05,2.94,3.01,10.83,2767.36,,68.94,0.01,Diaphragm,Zone B,0
2024-04-26 05:00:00,60.74,4.13,3.99,10.32,2768.14,54.89,65.32,0.01,Diaphragm,Zone B,0
2024-04-26 06:00:00,62.98,3.11,3.72,11.41,2769.47,37.58,67.87,0.01,Centrifuge,Zone B,0
2024-04-26 07:00:00,57.04,2.21,4.37,12.4,2770.12,60.32,70.43,0.01,Centrifuge,Zone A,0
2024-04-26 08:00:00,57.27,2.07,4.34,11.27,2771.24,55.55,61.07,0.01,Piston,Zone A,0
2024-04-26 09:00:00,53.9,2.55,3.33,11.65,2772.69,57.4,73.13,0.01,Centrifuge,Zone C,0
2024-04-26 10:00:00,57.34,3.07,4.75,14.13,2774.03,46.21,70.43,0.01,Piston,Zone B,0
2024-04-26 11:00:00,52.05,,3.51,10.15,2774.59,51.79,75.0,0.01,Diaphragm,Zone B,0
2024-04-26 12:00:00,57.87,1.66,3.02,11.24,2775.41,50.63,73.04,0.01,Centrifuge,Zone B,0
2024-04-26 13:00:00,44.78,14.74,5.73,13.9,2776.06,48.52,95.95,0.01,Centrifuge,Zone B,2
2024-04-26 14:00:00,50.7,,2.37,11.96,2777.51,51.71,68.22,0.01,Centrifuge,Zone B,0
2024-04-26 15:00:00,52.97,1.17,4.3,11.29,2778.99,,77.61,0.01,Diaphragm,Zone C,0
2024-04-26 16:00:00,51.59,,4.3,13.17,2779.73,60.75,80.85,0.01,Diaphragm,Zone B,0
2024-04-26 17:00:00,63.64,2.32,2.99,12.06,2780.9,38.18,68.3,,Diaphragm,Zone C,0
2024-04-26 18:00:00,51.75,2.2,3.39,11.65,2782.24,59.85,75.21,0.01,Diaphragm,Zone B,0
2024-04-26 19:00:00,45.15,3.19,3.55,12.19,2782.97,61.91,66.47,0.01,Piston,Zone C,0
2024-04-26 20:00:00,50.19,2.84,,11.34,2783.66,48.49,67.06,0.01,Centrifuge,Zone B,0
2024-04-26 21:00:00,42.58,2.44,2.62,10.98,2784.17,55.08,68.07,0.01,Diaphragm,Zone B,0
2024-04-26 22:00:00,52.1,3.43,,11.89,2785.08,54.94,73.42,0.01,Diaphragm,Zone A,0
2024-04-26 23:00:00,83.89,4.72,3.34,10.99,2786.48,68.51,98.88,0.01,Centrifuge,Zone B,1
2024-04-27 00:00:00,,4.64,3.31,12.01,2787.89,46.18,77.75,0.01,Piston,Zone A,0
2024-04-27 01:00:00,67.74,1.08,3.61,19.76,2788.51,57.51,74.69,0.02,Diaphragm,Zone B,3
2024-04-27 02:00:00,,3.58,4.21,12.85,2789.22,45.04,73.31,0.01,Centrifuge,Zone B,0
2024-04-27 03:00:00,55.36,13.56,5.73,13.13,2790.13,59.75,85.17,0.01,Piston,Zone A,2
2024-04-27 04:00:00,66.78,3.16,3.59,19.9,2791.41,63.05,74.15,0.03,Piston,Zone B,3
2024-04-27 05:00:00,58.22,2.6,3.86,12.5,2792.52,61.44,55.41,0.01,Diaphragm,Zone B,0
2024-04-27 06:00:00,,3.12,3.78,12.49,2793.53,69.8,72.2,0.01,Centrifuge,Zone B,0
2024-04-27 07:00:00,63.9,3.15,3.19,12.33,2794.62,49.09,70.8,0.01,Piston,Zone B,0
2024-04-27 08:00:00,61.74,2.42,3.55,11.52,2795.22,51.77,60.57,0.01,Centrifuge,Zone B,0
2024-04-27 09:00:00,89.13,2.1,3.77,10.97,2796.2,66.61,91.17,0.01,Diaphragm,Zone B,1
2024-04-27 10:00:00,59.47,2.55,2.94,12.5,2797.69,49.4,,0.01,Centrifuge,Zone B,0
2024-04-27 11:00:00,46.66,3.23,4.13,10.29,2798.28,55.42,60.73,0.01,Centrifuge,Zone C,0
2024-04-27 12:00:00,53.61,3.6,4.22,11.73,2799.3,32.89,64.07,0.01,Piston,Zone A,0
2024-04-27 13:00:00,57.93,3.85,3.14,9.45,2800.09,52.05,80.32,0.01,Diaphragm,Zone B,0
2024-04-27 14:00:00,52.26,2.51,3.6,10.66,2801.13,36.23,69.07,0.01,Diaphragm,Zone A,0
2024-04-27 15:00:00,44.44,3.28,3.82,11.12,2802.21,40.37,74.88,0.01,Centrifuge,Zone C,0
2024-04-27 16:00:00,50.41,3.96,3.23,13.1,2803.28,57.33,75.63,0.01,Piston,Zone B,0
2024-04-27 17:00:00,,4.17,3.74,,2804.64,48.01,71.97,0.01,Centrifuge,Zone B,0
2024-04-27 18:00:00,56.23,2.94,3.58,11.45,2805.53,56.98,,0.01,Centrifuge,Zone A,0
2024-04-27 19:00:00,49.86,2.78,2.77,12.73,2806.54,47.79,59.44,0.01,Diaphragm,Zone C,0
2024-04-27 20:00:00,81.79,3.19,3.73,,2807.05,68.64,99.54,0.01,Centrifuge,Zone C,1
2024-04-27 21:00:00,49.63,1.85,2.95,11.84,2808.34,47.61,54.6,0.01,Centrifuge,Zone A,0
2024-04-27 22:00:00,43.98,2.81,3.97,10.62,2809.1,30.45,61.27,0.01,Piston,Zone B,0
2024-04-27 23:00:00,49.08,3.74,3.16,11.79,2810.42,52.25,,0.01,Diaphragm,Zone C,0
2024-04-28 00:00:00,62.81,3.64,3.42,11.9,2811.18,28.31,66.67,0.01,Piston,Zone B,0
2024-04-28 01:00:00,54.92,2.73,4.19,10.77,2811.7,35.47,70.21,,Diaphragm,Zone B,0
2024-04-28 02:00:00,56.28,10.2,6.69,,2812.35,41.17,96.73,0.01,Centrifuge,Zone B,2
2024-04-28 03:00:00,57.04,2.18,2.96,12.28,2813.84,39.92,70.67,0.01,Centrifuge,Zone B,0
2024-04-28 04:00:00,,3.7,2.99,12.45,2814.66,44.55,70.87,0.01,Piston,Zone B,0
2024-04-28 05:00:00,,11.02,5.87,12.28,2815.26,39.58,88.64,0.01,Centrifuge,Zone B,2
2024-04-28 06:00:00,71.09,2.72,3.7,12.73,2815.88,35.94,65.2,0.01,Diaphragm,Zone B,0
2024-04-28 07:00:00,59.03,2.64,3.68,11.82,2816.69,65.42,66.38,0.01,Centrifuge,Zone C,0
2024-04-28 08:00:00,71.2,2.94,3.08,17.36,2817.23,43.22,69.82,0.02,Diaphragm,Zone C,3
2024-04-28 09:00:00,50.95,2.55,2.92,11.6,2818.24,27.69,69.89,0.01,Centrifuge,Zone B,0
2024-04-28 10:00:00,81.31,3.66,3.64,11.42,2818.96,77.4,86.07,0.01,Centrifuge,Zone B,1
2024-04-28 11:00:00,69.2,2.6,3.41,19.88,2819.98,38.75,75.41,0.02,Diaphragm,Zone B,3
2024-04-28 12:00:00,,4.59,4.58,9.96,2820.62,41.15,73.62,0.01,Centrifuge,Zone A,0
2024-04-28 13:00:00,48.22,,3.52,12.88,2821.55,57.1,65.7,0.01,Diaphragm,Zone B,0
2024-04-28 14:00:00,49.56,2.11,4.41,11.38,2822.64,45.52,68.96,0.01,Diaphragm,Zone B,0
2024-04-28 15:00:00,47.28,3.07,2.91,11.25,2823.21,38.47,80.05,0.01,Diaphragm,Zone A,0
2024-04-28 16:00:00,47.63,2.35,2.71,12.26,2824.1,54.46,70.8,0.01,Centrifuge,Zone B,0
2024-04-28 17:00:00,47.47,2.67,2.94,10.51,2824.91,61.5,71.98,0.01,Diaphragm,Zone C,0
2024-04-28 18:00:00,47.26,5.0,4.09,11.18,2825.65,55.37,66.96,,Piston,Zone C,0
2024-04-28 19:00:00,54.34,2.69,4.38,11.15,2826.75,,68.43,0.01,Diaphragm,Zone A,0
2024-04-28 20:00:00,45.15,3.36,3.11,11.78,2827.84,38.85,77.56,0.01,Diaphragm,Zone B,0
2024-04-28 21:00:00,52.57,,3.27,11.2,2828.97,50.47,70.57,0.01,Piston,Zone B,0
2024-04-28 22:00:00,58.59,2.0,2.92,13.6,2829.63,47.56,69.65,0.02,Piston,Zone B,0
2024-04-28 23:00:00,51.14,2.14,2.59,13.8,2830.42,46.73,70.04,0.01,Centrifuge,Zone C,0
2024-04-29 00:00:00,51.41,1.79,3.86,,2831.13,40.17,82.73,0.01,Piston,Zone B,0
2024-04-29 01:00:00,55.14,2.11,3.61,12.54,2832.17,35.94,70.2,0.01,Centrifuge,Zone C,0
2024-04-29 02:00:00,63.4,0.15,3.51,12.86,2833.13,70.08,65.85,,Piston,Zone B,0
2024-04-29 03:00:00,59.51,3.54,2.8,12.54,2833.96,50.27,66.72,0.01,Centrifuge,Zone A,0
2024-04-29 04:00:00,56.67,5.05,4.32,11.34,2835.24,56.42,73.9,0.01,Centrifuge,Zone B,0
2024-04-29 05:00:00,62.25,3.15,3.25,11.76,2835.84,50.06,62.86,0.01,Piston,Zone B,0
2024-04-29 06:00:00,54.49,1.58,3.77,11.25,2837.31,50.46,72.25,0.01,Centrifuge,Zone B,0
2024-04-29 07:00:00,63.24,2.36,2.77,11.58,2837.93,49.38,66.38,0.01,Centrifuge,Zone A,0
2024-04-29 08:00:00,61.37,2.54,3.4,10.79,2839.2,38.8,60.71,0.01,Diaphragm,Zone A,0
2024-04-29 09:00:00,57.0,1.98,3.65,11.89,2840.07,34.86,65.1,0.01,Diaphragm,Zone B,0
2024-04-29 10:00:00,79.21,3.86,3.66,10.5,2841.44,79.17,95.91,0.01,Centrifuge,Zone A,1
2024-04-29 11:00:00,51.86,3.81,3.58,11.8,2842.01,51.88,76.98,0.01,Centrifuge,Zone C,0
2024-04-29 12:00:00,57.67,1.84,3.75,10.75,2842.88,59.38,74.57,0.01,Centrifuge,Zone B,0
2024-04-29 13:00:00,59.85,3.73,2.93,12.21,2843.72,57.35,68.53,0.01,Centrifuge,Zone A,0
2024-04-29 14:00:00,49.31,4.53,3.6,11.32,2845.21,41.91,74.86,0.01,Diaphragm,Zone B,0
2024-04-29 15:00:00,53.76,4.9,,12.29,2846.7,61.33,68.22,0.01,Centrifuge,Zone B,0
2024-04-29 16:00:00,40.23,13.42,6.39,13.08,2847.39,57.65,90.7,0.01,Centrifuge,Zone A,2
2024-04-29 17:00:00,47.25,2.1,3.54,13.59,2848.52,56.91,70.11,0.01,Diaphragm,Zone A,0
2024-04-29 18:00:00,67.51,5.82,2.86,18.71,2849.55,72.49,62.47,0.03,Piston,Zone A,3
2024-04-29 19:00:00,45.62,2.65,2.84,11.17,2850.21,70.44,73.96,0.01,Diaphragm,Zone A,0
2024-04-29 20:00:00,45.99,2.41,2.39,11.7,2850.88,56.9,74.03,0.01,Centrifuge,Zone B,0
2024-04-29 21:00:00,69.5,3.33,3.91,17.38,2852.37,55.65,65.6,0.02,Diaphragm,Zone B,3
2024-04-29 22:00:00,72.72,2.42,3.91,18.0,2853.32,60.82,70.73,0.02,Piston,Zone A,3
2024-04-29 23:00:00,52.77,3.4,3.92,11.02,2853.94,44.16,70.68,0.01,Diaphragm,Zone B,0
2024-04-30 00:00:00,43.81,1.68,3.65,12.13,2854.66,44.3,74.36,0.01,Centrifuge,Zone C,0
2024-04-30 01:00:00,45.69,2.76,2.43,12.08,2855.43,,63.77,0.01,Piston,Zone B,0
2024-04-30 02:00:00,54.47,4.29,2.99,12.38,2856.44,41.44,73.0,0.01,Diaphragm,Zone B,0
2024-04-30 03:00:00,60.82,2.94,3.59,12.44,2857.27,55.93,63.42,0.01,Piston,Zone A,0
2024-04-30 04:00:00,45.59,3.14,3.57,12.34,2858.23,51.57,73.89,0.01,Diaphragm,Zone A,0
2024-04-30 05:00:00,57.33,3.48,3.39,12.19,2858.9,41.44,75.31,0.01,Centrifuge,Zone A,0
2024-04-30 06:00:00,57.37,4.17,3.68,12.06,2859.72,50.26,66.65,0.01,Centrifuge,Zone B,0
2024-04-30 07:00:00,66.77,1.34,3.51,12.66,2860.29,63.05,76.1,0.01,Diaphragm,Zone B,0
2024-04-30 08:00:00,71.96,3.58,3.56,18.62,2861.68,50.82,62.13,0.02,Centrifuge,Zone C,3
2024-04-30 09:00:00,60.45,2.73,3.18,13.54,2862.38,50.87,75.5,0.01,Centrifuge,Zone B,0
2024-04-30 10:00:00,58.21,3.17,3.99,9.8,2863.64,53.29,77.19,0.01,Centrifuge,Zone B,0
2024-04-30 11:00:00,45.64,4.06,3.28,10.92,2864.49,54.59,71.73,0.01,Piston,Zone B,0
2024-04-30 12:00:00,67.39,1.81,2.83,17.04,2865.46,46.69,69.02,0.02,Piston,Zone A,3
2024-04-30 13:00:00,54.78,1.99,3.11,12.67,2866.25,53.5,71.56,0.01,Centrifuge,Zone C,0
2024-04-30 14:00:00,55.04,,,9.0,2867.45,39.51,66.98,0.01,Diaphragm,Zone A,0
2024-04-30 15:00:00,86.75,2.45,4.0,11.97,2868.79,69.93,99.9,0.01,Centrifuge,Zone A,1
2024-04-30 16:00:00,40.25,4.33,3.48,12.79,2869.58,43.29,67.07,0.01,Diaphragm,Zone A,0
2024-04-30 17:00:00,58.79,2.88,3.41,12.99,2870.32,54.7,76.59,0.01,Centrifuge,Zone C,0
2024-04-30 18:00:00,48.56,1.66,2.88,11.3,2871.5,51.6,66.29,0.01,Diaphragm,Zone B,0
2024-04-30 19:00:00,51.61,2.51,3.89,11.7,2872.2,48.66,77.98,0.01,Centrifuge,Zone A,0
2024-04-30 20:00:00,50.44,1.51,3.17,11.38,2873.34,56.91,80.06,0.01,Centrifuge,Zone A,0
2024-04-30 21:00:00,88.67,1.87,3.45,11.61,2873.93,,90.54,0.01,Centrifuge,Zone A,1
2024-04-30 22:00:00,49.65,3.39,4.24,10.97,2875.05,47.1,71.43,0.01,Centrifuge,Zone A,0
2024-04-30 23:00:00,,1.83,3.75,11.11,2876.07,39.65,65.22,0.01,Piston,Zone A,0
2024-05-01 00:00:00,84.71,4.11,2.69,12.43,2876.68,63.06,98.67,0.01,Centrifuge,Zone B,1
2024-05-01 01:00:00,60.05,2.93,2.62,12.13,2877.83,35.33,71.49,0.01,Centrifuge,Zone B,0
2024-05-01 02:00:00,70.04,3.09,3.47,19.09,2878.78,51.41,77.29,0.03,Centrifuge,Zone C,3
2024-05-01 03:00:00,52.89,2.72,2.89,12.21,2879.49,41.38,67.26,0.01,Centrifuge,Zone A,0
2024-05-01 04:00:00,57.08,3.77,3.82,12.7,2880.35,45.05,81.04,0.01,Diaphragm,Zone C,0
2024-05-01 05:00:00,66.12,,3.52,12.88,2881.34,48.72,66.95,0.01,Centrifuge,Zone A,0
2024-05-01 06:00:00,57.32,3.34,3.58,10.26,2881.93,60.44,71.15,0.01,Centrifuge,Zone A,0
2024-05-01 07:00:00,61.62,3.56,3.15,11.15,2883.39,59.29,71.16,,Centrifuge,Zone A,0
2024-05-01 08:00:00,55.68,2.79,4.37,11.77,2884.55,49.45,69.49,0.01,Centrifuge,Zone C,0
2024-05-01 09:00:00,62.33,3.54,4.92,11.98,2885.16,62.66,59.78,0.01,Centrifuge,Zone C,0
2024-05-01 10:00:00,60.93,2.66,3.36,11.33,2886.48,29.88,66.9,0.01,Piston,Zone C,0
2024-05-01 11:00:00,65.54,3.0,3.68,12.91,2887.3,68.77,71.0,0.01,Centrifuge,Zone A,0
2024-05-01 12:00:00,54.12,10.05,5.97,13.98,2888.4,56.92,99.32,0.01,Diaphragm,Zone C,2
2024-05-01 13:00:00,57.05,2.54,3.37,12.19,2889.18,51.03,73.18,0.01,Diaphragm,Zone B,0
2024-05-01 14:00:00,52.99,2.31,3.08,12.08,2890.41,41.09,73.78,0.01,Centrifuge,Zone A,0
2024-05-01 15:00:00,57.94,3.47,2.96,12.85,2891.63,45.62,68.8,0.01,Diaphragm,Zone A,0
2024-05-01 16:00:00,73.43,4.31,2.93,19.49,2892.68,56.09,65.19,0.03,Diaphragm,Zone B,3
2024-05-01 17:00:00,53.9,4.17,3.7,12.03,2893.42,56.32,77.74,0.01,Diaphragm,Zone C,0
2024-05-01 18:00:00,49.03,1.74,3.24,,2894.18,56.68,63.22,0.01,Piston,Zone C,0
2024-05-01 19:00:00,49.85,4.29,2.21,11.36,2895.06,42.72,67.02,0.01,Centrifuge,Zone B,0
2024-05-01 20:00:00,82.55,2.68,3.72,10.77,2895.71,63.52,95.2,0.01,Centrifuge,Zone B,1
2024-05-01 21:00:00,52.73,3.6,3.48,11.81,2896.54,51.95,73.73,0.01,Diaphragm,Zone B,0
2024-05-01 22:00:00,51.92,2.09,4.17,11.94,2897.73,57.7,76.59,0.01,Centrifuge,Zone B,0
2024-05-01 23:00:00,54.78,,3.69,11.09,2899.06,50.03,69.13,0.01,Centrifuge,Zone A,0
2024-05-02 00:00:00,62.89,3.31,2.76,14.1,2899.89,64.81,71.15,0.01,Piston,Zone B,0
2024-05-02 01:00:00,61.22,1.52,2.39,11.52,2900.63,50.33,72.14,0.01,Diaphragm,Zone A,0
2024-05-02 02:00:00,61.85,13.05,6.49,10.85,2901.96,,85.72,0.01,Centrifuge,Zone A,2
2024-05-02 03:00:00,56.26,4.35,3.19,11.91,2903.35,56.71,61.13,0.01,Centrifuge,Zone A,0
2024-05-02 04:00:00,54.88,2.83,3.97,12.91,2904.26,62.19,73.72,0.01,Centrifuge,Zone B,0
2024-05-02 05:00:00,64.61,4.36,3.5,12.02,2904.79,36.51,71.88,0.01,Centrifuge,Zone A,0
2024-05-02 06:00:00,,2.81,4.07,12.49,2905.98,38.82,68.15,0.01,Piston,Zone C,0
2024-05-02 07:00:00,67.19,3.85,2.84,11.13,2907.26,46.87,71.63,0.01,Piston,Zone B,0
2024-05-02 08:00:00,80.18,0.78,3.98,13.49,2907.78,79.9,98.14,0.01,Diaphragm,Zone C,1
2024-05-02 09:00:00,57.39,5.42,3.86,12.56,2908.88,47.39,72.92,0.01,Centrifuge,Zone A,0
2024-05-02 10:00:00,49.3,,2.49,13.05,2909.97,48.78,,0.01,Diaphragm,Zone B,0
2024-05-02 11:00:00,54.33,2.72,4.16,12.37,2910.84,56.18,70.64,0.01,Piston,Zone C,0
2024-05-02 12:00:00,65.04,1.03,3.55,18.83,2912.09,59.77,70.13,0.03,Piston,Zone A,3
2024-05-02 13:00:00,51.37,3.29,3.7,11.13,2913.02,51.7,69.09,,Diaphragm,Zone A,0
2024-05-02 14:00:00,55.7,1.56,3.07,11.51,2914.2,61.64,,0.01,Diaphragm,Zone B,0
2024-05-02 15:00:00,76.8,3.44,4.14,13.35,2915.22,78.38,98.48,0.01,Diaphragm,Zone A,1
2024-05-02 16:00:00,52.29,3.41,2.91,13.56,2915.97,,70.07,0.01,Centrifuge,Zone A,0
2024-05-02 17:00:00,44.43,2.06,3.92,10.85,2917.07,61.62,70.09,0.01,Diaphragm,Zone C,0
2024-05-02 18:00:00,50.43,4.12,3.91,12.25,2918.31,50.11,69.33,0.01,Diaphragm,Zone B,0
2024-05-02 19:00:00,67.5,3.81,,17.74,2919.78,37.38,66.96,0.02,Diaphragm,Zone B,3
2024-05-02 20:00:00,49.74,3.98,4.49,11.3,2920.66,36.77,72.09,0.01,Diaphragm,Zone A,0
2024-05-02 21:00:00,68.15,3.01,3.62,19.18,2921.23,41.89,68.57,0.03,Diaphragm,Zone A,3
2024-05-02 22:00:00,83.54,,3.83,13.14,2922.71,68.06,93.18,0.02,Diaphragm,Zone A,1
2024-05-02 23:00:00,57.59,3.98,2.74,12.45,2923.84,54.67,70.55,0.01,Centrifuge,Zone B,0
2024-05-03 00:00:00,57.33,2.73,4.56,,2925.29,46.71,68.07,0.01,Piston,Zone B,0
2024-05-03 01:00:00,63.9,1.61,2.89,12.51,2925.89,53.85,77.82,0.01,Diaphragm,Zone A,0
2024-05-03 02:00:00,66.52,4.35,4.01,19.12,2926.73,45.63,69.49,0.02,Diaphragm,Zone C,3
2024-05-03 03:00:00,67.27,,3.0,12.41,2927.37,62.24,73.11,0.01,Centrifuge,Zone B,0
2024-05-03 04:00:00,63.99,2.96,3.19,13.4,2928.7,75.52,66.5,0.01,Piston,Zone A,0
2024-05-03 05:00:00,58.65,,3.89,9.92,2930.08,46.07,59.87,0.01,Diaphragm,Zone B,0
2024-05-03 06:00:00,77.91,3.09,4.01,12.8,2931.08,67.14,,0.01,Diaphragm,Zone A,1
2024-05-03 07:00:00,54.3,2.62,2.86,10.46,2931.77,53.98,59.31,0.01,Piston,Zone B,0
2024-05-03 08:00:00,55.21,2.37,,13.23,2932.4,51.39,68.82,0.01,Piston,Zone B,0
2024-05-03 09:00:00,72.58,4.64,4.02,17.0,2933.48,56.53,77.34,0.02,Diaphragm,Zone C,3
2024-05-03 10:00:00,54.86,2.22,3.03,,2934.49,54.79,65.47,0.01,Centrifuge,Zone A,0
2024-05-03 11:00:00,51.01,3.74,4.3,12.7,2935.69,45.29,,,Piston,Zone A,0
2024-05-03 12:00:00,61.12,2.44,2.77,12.36,2936.49,63.17,77.5,0.01,Piston,Zone A,0
2024-05-03 13:00:00,52.41,2.54,3.19,11.0,2937.39,52.02,67.62,0.01,Centrifuge,Zone A,0
2024-05-03 14:00:00,54.26,4.03,3.74,10.75,2937.91,46.15,69.92,0.01,Centrifuge,Zone C,0
2024-05-03 15:00:00,48.61,2.62,3.07,11.81,2939.02,74.43,73.94,0.01,Diaphragm,Zone B,0
2024-05-03 16:00:00,41.57,2.6,3.63,10.8,2939.95,,72.62,0.01,Centrifuge,Zone C,0
2024-05-03 17:00:00,51.52,4.13,3.62,,2941.37,52.55,73.75,0.01,Centrifuge,Zone A,0
2024-05-03 18:00:00,40.44,4.6,3.41,12.12,2942.51,51.75,74.5,0.01,Diaphragm,Zone C,0
2024-05-03 19:00:00,49.83,3.64,3.92,11.03,2943.41,48.7,61.27,0.01,Piston,Zone A,0
2024-05-03 20:00:00,43.83,2.35,3.39,12.43,2944.17,54.49,62.93,0.01,Centrifuge,Zone C,0
2024-05-03 21:00:00,61.4,2.49,3.62,13.49,2945.58,41.55,75.86,0.02,Piston,Zone A,0
2024-05-03 22:00:00,57.06,3.08,4.07,11.85,2946.09,55.97,66.09,0.01,Piston,Zone B,0
2024-05-03 23:00:00,54.23,3.32,3.9,12.13,2946.92,32.42,66.64,0.01,Piston,Zone A,0
2024-05-04 00:00:00,61.32,2.01,3.89,14.02,2948.36,37.02,63.69,0.01,Centrifuge,Zone A,0
2024-05-04 01:00:00,,3.72,2.93,10.81,2949.52,68.26,67.98,0.01,Centrifuge,Zone B,0
2024-05-04 02:00:00,60.22,13.24,6.33,13.19,2950.55,37.44,86.58,0.01,Centrifuge,Zone C,2
2024-05-04 03:00:00,59.53,1.28,,13.07,2951.25,30.4,65.31,0.01,Piston,Zone B,0
2024-05-04 04:00:00,60.65,2.07,2.86,,2952.59,37.69,64.73,0.01,Diaphragm,Zone A,0
2024-05-04 05:00:00,66.19,2.5,3.46,13.29,2953.29,67.4,71.59,0.01,Centrifuge,Zone A,0
2024-05-04 06:00:00,63.66,2.93,3.05,12.28,2954.04,32.08,65.96,0.01,Centrifuge,Zone A,0
2024-05-04 07:00:00,74.66,4.89,,18.57,2954.73,40.44,66.97,0.02,Centrifuge,Zone C,3
2024-05-04 08:00:00,51.06,3.24,3.91,13.09,2955.39,35.42,59.07,0.02,Piston,Zone A,0
2024-05-04 09:00:00,53.74,2.16,2.55,13.13,2956.84,47.26,79.69,0.01,Diaphragm,Zone C,0
2024-05-04 10:00:00,56.89,3.22,3.09,13.11,2957.94,45.64,74.71,0.01,Diaphragm,Zone B,0
2024-05-04 11:00:00,56.76,2.65,2.77,12.04,2959.08,45.19,67.53,0.01,Centrifuge,Zone B,0
2024-05-04 12:00:00,49.35,3.32,3.27,11.28,2960.54,68.56,65.5,0.01,Piston,Zone C,0
2024-05-04 13:00:00,65.76,,3.73,12.19,2961.27,38.01,70.05,0.01,Diaphragm,Zone B,0
2024-05-04 14:00:00,60.08,4.21,3.38,12.94,2961.77,48.98,69.92,0.01,Piston,Zone A,0
2024-05-04 15:00:00,54.48,2.98,3.21,,2962.87,53.39,63.62,0.01,Centrifuge,Zone A,0
2024-05-04 16:00:00,51.03,4.64,4.15,11.57,2963.88,40.2,57.25,0.01,Diaphragm,Zone A,0
2024-05-04 17:00:00,49.11,3.91,2.35,12.32,2964.86,54.87,67.37,0.01,Centrifuge,Zone B,0
2024-05-04 18:00:00,45.24,2.29,4.12,10.69,2965.42,46.0,62.18,0.01,Centrifuge,Zone A,0
